stage4_index,dataset_group,dataset_name,source_file,source_row,record_id,name,origin_smiles,taut_smiles,rt,formula,inchikey,canonical_smiles,taut_changed,taut_fallback,taut_reason,smrt_exact_overlap
1712,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,68,UniToyama_Atlantis_143_68,,O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21,O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21,650.847,C21H22O9,DEMKZLAVQYISIA-UHFFFAOYSA-N,O=C1CC(c2ccc(OC3OC(CO)C(O)C(O)C3O)cc2)Oc2cc(O)ccc21,0.0,0,ok,0
1713,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,69,UniToyama_Atlantis_143_69,,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,1231.60002,C16H14O5,DJOJDHGQRNZXQQ-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)CC2=O,0.0,0,ok,0
1714,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,70,UniToyama_Atlantis_143_70,,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,881.1,C15H10O6,IQPNAANSBPBGFQ-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
1715,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,71,UniToyama_Atlantis_143_71,,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,669.10002,C21H20O11,PEFNSGRTCBGNAN-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,0.0,0,ok,0
1716,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,72,UniToyama_Atlantis_143_72,,O=c1c2cc(O)c(O)cc2oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,O=c1c2cc(O)c(O)cc2oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,423.34698,C19H18O11,AEDDIBAIWPIIBD-UHFFFAOYSA-N,O=c1c2cc(O)c(O)cc2oc2cc(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,0.0,0,ok,0
1717,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,73,UniToyama_Atlantis_143_73,,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,609.34698,C15H10O7,YXOLAZRVSSWPPT-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,0.0,0,ok,0
1718,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,74,UniToyama_Atlantis_143_74,,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,770.1,C15H10O8,IKMDFBPHZNJCSN-UHFFFAOYSA-N,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
1719,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,75,UniToyama_Atlantis_143_75,,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,634.347,C21H20O12,DCYOADKBABEMIQ-UHFFFAOYSA-N,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,0.0,0,ok,0
1720,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,76,UniToyama_Atlantis_143_76,,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1,891.34698,C28H34O14,RMCRQBAILCLJGU-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1,0.0,0,ok,0
1721,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,77,UniToyama_Atlantis_143_77,,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,1897.347,C30H48O3,MIJYXULNPSFWEK-UHFFFAOYSA-N,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,0.0,0,ok,0
1722,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,78,UniToyama_Atlantis_143_78,,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,855.6,C29H34O15,DUXQKCCELUKXOE-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,0.0,0,ok,0
1723,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,79,UniToyama_Atlantis_143_79,,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,974.1,C15H14O5,VGEREEWJJVICBM-UHFFFAOYSA-N,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,0.0,0,ok,0
1724,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,80,UniToyama_Atlantis_143_80,,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,1317.10002,C20H20O7,ULSUXBXHSYSGDT-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,0.0,0,ok,0
1725,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,81,UniToyama_Atlantis_143_81,,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,737.5999800000001,C21H22O10,DLIKSSGEMUFQOK-UHFFFAOYSA-N,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c21,0.0,0,ok,0
1726,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,82,UniToyama_Atlantis_143_82,,COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,1213.09998,C19H18O7,AAASNKNLMQBKFV-UHFFFAOYSA-N,COc1cc(OC)c2c(=O)c(O)c(-c3ccc(OC)c(OC)c3)oc2c1,0.0,0,ok,0
1727,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,83,UniToyama_Atlantis_143_83,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,877.09998,C15H10O7,REFJWTPEDVJJIY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
1728,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,84,UniToyama_Atlantis_143_84,,CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(OC(C)=O)c(-c3ccc(OC(C)=O)c(OC(C)=O)c3)oc2c1,CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(OC(C)=O)c(-c3ccc(OC(C)=O)c(OC(C)=O)c3)oc2c1,1313.59998,C25H20O12,JQUHMSXLZZWRHU-UHFFFAOYSA-N,CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(OC(C)=O)c(-c3ccc(OC(C)=O)c(OC(C)=O)c3)oc2c1,0.0,0,ok,0
1729,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,85,UniToyama_Atlantis_143_85,,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,650.1,C21H20O12,OVSQVDMCBVZWGM-UHFFFAOYSA-N,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
1730,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,86,UniToyama_Atlantis_143_86,,O=c1c(OC2OCC(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=c1c(OC2OCC(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,686.1,C20H18O11,PZZRDJXEMZMZFD-UHFFFAOYSA-N,O=c1c(OC2OCC(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0,0,ok,0
1731,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,87,UniToyama_Atlantis_143_87,,CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O,706.60002,C27H30O14,RPMNUQRUHXIGHK-UHFFFAOYSA-N,CC1OC(OC2C(Oc3cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc4c3)OC(CO)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
1732,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,88,UniToyama_Atlantis_143_88,,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,592.09998,C33H40O19,PEFASEPMJYRQBW-UHFFFAOYSA-N,CC1OC(OCC2OC(Oc3c(-c4ccc(O)cc4)oc4cc(OC5OC(C)C(O)C(O)C5O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
1733,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,89,UniToyama_Atlantis_143_89,,COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,1323.6,C20H16O7,VYHHSBHXZVSILO-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1,0.0,0,ok,0
1734,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,90,UniToyama_Atlantis_143_90,,COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC,COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC,1269.6,C22H22O7,ZGLXUQQMLLIKAN-UHFFFAOYSA-N,COc1cc(C2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1OC,0.0,0,ok,0
1735,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,91,UniToyama_Atlantis_143_91,,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,668.82102,C21H18O11,IKIIZLYTISPENI-UHFFFAOYSA-N,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,0.0,0,ok,0
1736,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,92,UniToyama_Atlantis_143_92,,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1OC,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1OC,1430.59998,C17H14O5,QMQAOYFHVBKQCG-UHFFFAOYSA-N,COc1c(O)cc2oc(-c3ccccc3)cc(=O)c2c1OC,0.0,0,ok,0
1737,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,93,UniToyama_Atlantis_143_93,,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,961.2,C24H40O5,BHQCQFFYRZLCQQ-UHFFFAOYSA-N,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0,ok,0
1738,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,94,UniToyama_Atlantis_143_94,,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc12,935.59998,C30H20O11,GFWPWSNIXRDQJC-UHFFFAOYSA-N,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(O)cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc12,0.0,0,ok,0
1739,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,95,UniToyama_Atlantis_143_95,,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,718.00002,C21H20O10,KMOUJOKENFFTPU-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,0.0,0,ok,0
1740,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,96,UniToyama_Atlantis_143_96,,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,1035.34698,C24H40O4,KXGVEGMKQFWNSR-UHFFFAOYSA-N,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,0.0,0,ok,0
1741,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,97,UniToyama_Atlantis_143_97,,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(CO)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(CO)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,692.5999800000001,C27H30O15,GHYGFLACCCIQKR-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(CO)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O,0.0,0,ok,0
1742,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,98,UniToyama_Atlantis_143_98,,COc1cc2oc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)cc(=O)c2c(O)c1OC,COc1cc2oc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)cc(=O)c2c(O)c1OC,863.136,C23H24O11,RETJLKUBHXTIGH-UHFFFAOYSA-N,COc1cc2oc(-c3ccc(OC4OC(CO)C(O)C(O)C4O)cc3)cc(=O)c2c(O)c1OC,0.0,0,ok,0
1743,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,99,UniToyama_Atlantis_143_99,,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,868.84698,C48H76O19,NFZYDZXHKFHPGA-UHFFFAOYSA-N,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0.0,0,ok,0
1744,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,100,UniToyama_Atlantis_143_100,,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,798.33102,C42H72O14,YURJSTAIMNSZAE-UHFFFAOYSA-N,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(OC3OC(CO)C(O)C(O)C3O)CC12C,0.0,0,ok,0
1745,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,101,UniToyama_Atlantis_143_101,,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,1164.32298,C42H68O13,WRYJYFCCMSVEPQ-UHFFFAOYSA-N,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC3=C5CC(C)(C)CCC5(CO)C(O)CC34C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0.0,0,ok,0
1746,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,102,UniToyama_Atlantis_143_102,,CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)C(O)C2O)C(O)C(O)C1O,CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)C(O)C2O)C(O)C(O)C1O,1042.84698,C48H78O17,VJEMOEYSQDKAQF-UHFFFAOYSA-N,CC1OC(OC2C(COC3OC(CO)C(O)C(O)C3O)OC(OC3CCC4(C)C(CCC5(C)C4C=CC46OCC7(CCC(C)(C)CC74)C(O)CC56C)C3(C)C)C(O)C2O)C(O)C(O)C1O,0.0,0,ok,0
1747,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,103,UniToyama_Atlantis_143_103,,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,1320.0,C42H68O13,KYWSCMDFVARMPN-UHFFFAOYSA-N,CC1OC(OC2CCC3(C)C(CCC4(C)C3C=CC35OCC6(CCC(C)(C)CC63)C(O)CC45C)C2(C)CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0.0,0,ok,0
1748,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,104,UniToyama_Atlantis_143_104,,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,1284.8470200000002,C47H80O17,ZICDJKZDHVLVOD-UHFFFAOYSA-N,CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(COC5OCC(O)C(O)C5O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC12C,0.0,0,ok,0
1749,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,105,UniToyama_Atlantis_143_105,,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,912.34698,C47H74O18,KQSFNXMDCOFFGW-UHFFFAOYSA-N,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C7O)C(O)C6O)C(C)(C)C5CCC43C)C2C1,0.0,0,ok,0
1750,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,106,UniToyama_Atlantis_143_106,,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,O=C(O)c1cc(O)c2c(c1)C(c1c3cc(C(=O)O)cc(O)c3c(O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc13)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,221.59998,C42H38O20,IPQVTOJGNYVQEO-UHFFFAOYSA-N,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O,1.0,0,ok,0
1751,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,107,UniToyama_Atlantis_143_107,,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1Cc2cc3ccc(=O)oc3cc2O1,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1Cc2cc3ccc(=O)oc3cc2O1,715.84698,C20H24O9,HXCGUCZXPFBNRD-UHFFFAOYSA-N,CC(C)(OC1OC(CO)C(O)C(O)C1O)C1Cc2cc3ccc(=O)oc3cc2O1,0.0,0,ok,0
1752,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,108,UniToyama_Atlantis_143_108,,CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321,CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321,1185.84702,C26H30O8,KBDSLGBFQAGHBE-UHFFFAOYSA-N,CC1(C)OC2CC(=O)OCC23C1CC(=O)C1(C)C3CCC2(C)C(c3ccoc3)OC(=O)C3OC321,0.0,0,ok,0
1753,predret10,UniToyama_Atlantis_143,external_data/predret10/smiles_rt_txt/UniToyama_Atlantis_143.txt,109,UniToyama_Atlantis_143_109,,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,749.223,C28H34O15,QUQPHWDTPGMPEX-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,0.0,0,ok,0
